ID,T(K),Z*10^-4 reported,Resist(Ohm.cm),Seebeck(uV/K),kappaZT,,Resist(400K),Seebeck(400K),Pf(W/K^2/m),ZT,kappa(W/mK),x,Formula,series,T_Max,family,,,Conduct(S/cm),Power_Factor*T_(W/mK),preparative_route,final_form,cell_volume(A^3),formula_units_per_cell,atoms_per_formula_unit,total_atoms_per_unit_cell,average_atomic_volume,ICSD_of_structure,temp of ICSD (K),S^2,ke/ktotal,space_group,number_symmetry_elements,,
70,300,NA,0.03054545,-211.966,0.044127278,1,0.027541002,-215.385,0.000147091,NA,NA,0.02,CaGd0.98Mn0.02O3,CaGdMnO3,NA,CaMnO3,NA,NA,32.7381,0.044127278,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,44929.58516,NA,62,8,,
71,400,NA,0.027541002,-215.385,0.067376922,1,0.027541002,-215.385,0.000168442,NA,NA,0.02,CaGd0.98Mn0.02O3,CaGdMnO3,NA,CaMnO3,NA,NA,36.3095,0.067376922,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,46390.69823,NA,62,8,,
72,700,NA,0.022105261,-227.92,0.164500518,1,0.027541002,-215.385,0.000235001,NA,NA,0.02,CaGd0.98Mn0.02O3,CaGdMnO3,NA,CaMnO3,NA,NA,45.2381,0.164500518,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,51947.5264,NA,62,8,,
73,1000,NA,0.022702713,-235.328,0.243932383,1,0.027541002,-215.385,0.000243932,NA,NA,0.02,CaGd0.98Mn0.02O3,CaGdMnO3,NA,CaMnO3,NA,NA,44.0476,0.243932383,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,55379.26758,NA,62,8,,
74,300,NA,0.014867258,-162.393,0.053213889,1,0.012873558,-163.533,0.00017738,0.029786338,1.78652,0.04,CaGd0.96Mn0.04O3,CaGdMnO3,NA,CaMnO3,NA,NA,67.2619,0.053213889,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,26371.48645,0.027559563,62,8,,
75,400,NA,0.012873558,-163.533,0.083094483,1,0.012873558,-163.533,0.000207736,0.051454878,1.6149,0.04,CaGd0.96Mn0.04O3,CaGdMnO3,NA,CaMnO3,NA,NA,77.6786,0.083094483,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,26743.04209,0.046946754,62,8,,
76,700,NA,0.011666665,-172.65,0.178848165,1,0.012873558,-163.533,0.000255497,0.13283632,1.34638,0.04,CaGd0.96Mn0.04O3,CaGdMnO3,NA,CaMnO3,NA,NA,85.7143,0.178848165,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,29808.0225,0.108736036,62,8,,
77,1000,NA,0.010566033,-172.65,0.282111769,1,0.012873558,-163.533,0.000282112,0.220343013,1.28033,0.04,CaGd0.96Mn0.04O3,CaGdMnO3,NA,CaMnO3,NA,NA,94.6429,0.282111769,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,29808.0225,0.180366527,62,8,,
78,300,NA,0.014545455,-104.274,0.022425701,1,0.011351356,-118.519,7.47523E-05,0.00787002,2.84951,0.06,CaGd0.94Mn0.06O3,CaGdMnO3,NA,CaMnO3,NA,NA,68.75,0.022425701,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,10873.06708,0.017660931,62,8,,
79,400,NA,0.011351356,-118.519,0.049498062,1,0.011351356,-118.519,0.000123745,0.019260696,2.5699,0.06,CaGd0.94Mn0.06O3,CaGdMnO3,NA,CaMnO3,NA,NA,88.0952,0.049498062,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,14046.75336,0.033456911,62,8,,
80,700,NA,0.008659808,-144.729,0.169317129,1,0.011351356,-118.519,0.000241882,0.079142343,2.1394,0.06,CaGd0.94Mn0.06O3,CaGdMnO3,NA,CaMnO3,NA,NA,115.476,0.169317129,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,20946.48344,0.092190805,62,8,,
81,1000,NA,0.008865405,-144.729,0.236272144,1,0.011351356,-118.519,0.000236272,0.121469186,1.94512,0.06,CaGd0.94Mn0.06O3,CaGdMnO3,NA,CaMnO3,NA,NA,112.798,0.236272144,coprecipitation,polycrystalline,210.36,4,5,20,10.518,165698,293,20946.48344,0.141496216,62,8,,
82,400,NA,0.00175816,23.0889,0.012128528,4,0.00117654,23.0889,3.03213E-05,NA,NA,0.6,Nd1.4Bi0.6Ru2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,568.7764481,0.012128528,solid_state_reaction,polycrystalline,1102.66,8,11,88,12.53022727,78129,300,533.0973032,NA,227,192,,
83,700,NA,0.00192802,32.4546,0.038241862,4,0.00117654,23.0889,5.46312E-05,NA,NA,0.6,Nd1.4Bi0.6Ru2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,518.6668188,0.038241862,solid_state_reaction,polycrystalline,1102.66,8,11,88,12.53022727,78129,300,1053.301061,NA,227,192,,
84,1000,NA,0.00203743,39.9576,0.078363909,4,0.00117654,23.0889,7.83639E-05,NA,NA,0.6,Nd1.4Bi0.6Ru2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,490.8144083,0.078363909,solid_state_reaction,polycrystalline,1102.66,8,11,88,12.53022727,78129,300,1596.609798,NA,227,192,,
85,400,NA,0.00117083,21.1709,0.015312454,4,0.00175883,21.1709,3.82811E-05,NA,NA,1,NdBiRu2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,854.0949583,0.015312454,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,448.2070068,NA,227,192,,
86,700,NA,0.00134069,30.254,0.047789807,4,0.00175883,21.1709,6.82712E-05,NA,NA,1,NdBiRu2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,745.8845818,0.047789807,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,915.304516,NA,227,192,,
87,1000,NA,0.00153071,35.4446,0.08207431,4,0.00175883,21.1709,8.20743E-05,NA,NA,1,NdBiRu2O7,Nd2BiRu2O7,NA,A2Ru2O7,NA,NA,653.2916098,0.08207431,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,1256.319669,NA,227,192,,
88,400,NA,0.00321831,17.7183,0.003901901,4,0.00321831,17.7183,9.75475E-06,NA,NA,0.6,Yb1.4Bi0.6Ru2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,310.7220871,0.003901901,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,313.9381549,NA,227,192,,
89,700,NA,0.00310001,29.3243,0.019417363,4,0.00321831,17.7183,2.77391E-05,NA,NA,0.6,Yb1.4Bi0.6Ru2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,322.5796046,0.019417363,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,859.9145705,NA,227,192,,
90,1000,NA,0.00297746,38.9584,0.050974889,4,0.00321831,17.7183,5.09749E-05,NA,NA,0.6,Yb1.4Bi0.6Ru2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,335.856737,0.050974889,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,1517.756931,NA,227,192,,
91,400,NA,0.00169298,19.2959,0.008797074,4,0.00169298,19.2959,2.19927E-05,NA,NA,1,YbBiRu2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,590.6744321,0.008797074,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,372.3317568,NA,227,192,,
92,700,NA,0.00176901,29.3247,0.034027881,4,0.00169298,19.2959,4.86113E-05,NA,NA,1,YbBiRu2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,565.2879294,0.034027881,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,859.9380301,NA,227,192,,
93,1000,NA,0.00181126,35.8594,0.070994588,4,0.00169298,19.2959,7.09946E-05,NA,NA,1,YbBiRu2O7,Yb2BiRu2O7,NA,A2Ru2O7,NA,NA,552.1018517,0.070994588,solid_state_reaction,polycrystalline,1098.72,8,11,88,12.48545455,78127,300,1285.896568,NA,227,192,,
94,400,NA,0.00049075,-1.63727,0.000218495,4,0.00049075,-1.63727,5.46236E-07,NA,NA,2,Bi2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,1883.041971,0.000218495,solid_state_reaction,polycrystalline,1090.63,8,11,88,12.39352273,73787,300,2.680653053,NA,227,192,,
95,700,NA,0.00057405,5.37588,0.003524091,4,0.00049075,-1.63727,5.03442E-06,NA,NA,2,Bi2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,1726.752128,0.003524091,solid_state_reaction,polycrystalline,1090.63,8,11,88,12.39352273,73787,300,28.90008577,NA,227,192,,
96,1000,NA,0.00068672,12.4335,0.022511622,4,0.00049075,-1.63727,2.25116E-05,NA,NA,2,Bi2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,1432.616669,0.022511622,solid_state_reaction,polycrystalline,1090.63,8,11,88,12.39352273,73787,300,154.5919223,NA,227,192,,
97,400,NA,0.00101116,21.4601,0.018218116,4,0.00101116,21.4601,4.55453E-05,NA,NA,1.5,Y0.5Bi1.5Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,968.7907868,0.018218116,solid_state_reaction,polycrystalline,1079.79,8,11,88,12.27034091,73790,300,460.535892,NA,227,192,,
98,700,NA,0.001050437,15.2873,0.015573622,4,0.00101116,21.4601,2.2248E-05,NA,NA,1.5,Y0.5Bi1.5Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,946.4114807,0.015573622,solid_state_reaction,polycrystalline,1079.79,8,11,88,12.27034091,73790,300,233.7015413,NA,227,192,,
99,1000,NA,0.001190611,17.2564,0.025010962,4,0.00101116,21.4601,2.5011E-05,NA,NA,1.5,Y0.5Bi1.5Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,829.8507675,0.025010962,solid_state_reaction,polycrystalline,1079.79,8,11,88,12.27034091,73790,300,297.783341,NA,227,192,,
100,400,NA,0.0019954,15.4424,0.004780349,4,0.0019954,15.4424,1.19509E-05,NA,NA,1,YBiRu2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,502.2847585,0.004780349,solid_state_reaction,polycrystalline,1069.75,8,11,88,12.15625,73793,300,238.4677178,NA,227,192,,
101,700,NA,0.001901516,17.1456,0.010821897,4,0.0019954,15.4424,1.54599E-05,NA,NA,1,YBiRu2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,514.6121077,0.010821897,solid_state_reaction,polycrystalline,1069.75,8,11,88,12.15625,73793,300,293.9715994,NA,227,192,,
102,1000,NA,0.001998573,17.2121,0.014823396,4,0.0019954,15.4424,1.48234E-05,NA,NA,1,YBiRu2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,492.2548457,0.014823396,solid_state_reaction,polycrystalline,1069.75,8,11,88,12.15625,73793,300,296.2563864,NA,227,192,,
103,400,NA,5.732274775,270,0.000508699,4,5.732274775,270,1.27175E-06,NA,NA,2,Y2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,0.17334607,0.000508699,solid_state_reaction,polycrystalline,1040.8,8,11,88,11.82727273,73799,300,72900,NA,227,192,,
104,700,NA,0.284067795,21.9156,0.000118354,4,5.732274775,270,1.69077E-07,NA,NA,2,Y2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,3.464607171,0.000118354,solid_state_reaction,polycrystalline,1040.8,8,11,88,11.82727273,73799,300,480.2935234,NA,227,192,,
105,1000,NA,0.084481186,17.2564,0.000352485,4,5.732274775,270,3.52485E-07,NA,NA,2,Y2Ru2O7,Y2BiRu2O7,NA,A2Ru2O7,NA,NA,11.56991051,0.000352485,solid_state_reaction,polycrystalline,1040.8,8,11,88,11.82727273,73799,300,297.783341,NA,227,192,,
106,300,NA,2,210,0.0006615,4,2,40,0.000002205,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,0.5,0.0006615,solid_state_reaction,polycrystalline,1104.29,8,11,88,12.54875,78133,300,44100,NA,227,192,,
107,400,NA,0.25,40,0.000256,4,2,40,0.00000064,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,4,0.000256,solid_state_reaction,polycrystalline,1104.29,8,11,88,12.54875,78133,300,1600,NA,227,192,,
108,700,NA,0.017,22.7,0.002121782,4,2,40,3.03112E-06,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,58.82352941,0.002121782,solid_state_reaction,polycrystalline,1104.29,8,11,88,12.54875,78133,300,515.29,NA,227,192,,
109,1000,NA,0.0101,26.5,0.00695297,4,2,40,6.95297E-06,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,99.00990099,0.00695297,solid_state_reaction,polycrystalline,1104.29,8,11,88,12.54875,78133,300,702.25,NA,227,192,,
110,300,NA,1.536,173.9,0.000590649,4,0.38,59.3,1.96883E-06,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,0.651041667,0.000590649,ultrasonic_spray_pyrolysis,polycrystalline,1104.29,8,11,88,12.54875,78133,300,30241.21,NA,227,192,,
111,400,NA,0.38,59.3,0.000370157,4,0.38,59.3,9.25392E-07,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,2.631578947,0.000370157,ultrasonic_spray_pyrolysis,polycrystalline,1104.29,8,11,88,12.54875,78133,300,3516.49,NA,227,192,,
112,700,NA,0.031,22,0.001092903,4,0.38,59.3,1.56129E-06,NA,NA,0,Nd2Ru2O7,Nd2Ru2O7,NA,A2Ru2O7,NA,NA,32.25806452,0.001092903,ultrasonic_spray_pyrolysis,polycrystalline,1104.29,8,11,88,12.54875,78133,300,484,NA,227,192,,
113,400,NA,0.011934,-90.279,0.027317908,1,0.119152,-90.279,6.82948E-05,0.01132081,2.41307,0.1,Ca0.9Nd0.1MnO3,CaNdMnO3,NA,CaMnO3,NA,NA,83.79420144,0.027317908,solid_state_reaction,polycrystalline,210.93,4,5,20,10.5465,164747,293,8150.297841,0.03389174,62,8,,
114,700,NA,0.0174057,-123.847,0.06168471,1,0.119152,-90.279,8.8121E-05,0.02553619,2.41558,0.1,Ca0.9Nd0.1MnO3,CaNdMnO3,NA,CaMnO3,NA,NA,57.45244374,0.06168471,solid_state_reaction,polycrystalline,210.93,4,5,20,10.5465,164747,293,15338.07941,0.040623276,62,8,,
115,1000,NA,0.0213208,-130.035,0.079308005,1,0.119152,-90.279,7.9308E-05,0.03329024,2.38232,0.1,Ca0.9Nd0.1MnO3,CaNdMnO3,NA,CaMnO3,NA,NA,46.90255525,0.079308005,solid_state_reaction,polycrystalline,210.93,4,5,20,10.5465,164747,293,16909.10123,0.048038146,62,8,,
116,400,NA,0.0107547,-90.279,0.030313436,1,0.107849,-90.279,7.57836E-05,0.019099891,1.5871,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,92.98260295,0.030313436,solid_state_reaction,polycrystalline,209.02,4,5,20,10.451,164751,293,8150.297841,0.057180405,62,8,,
117,700,NA,0.0153302,-123.847,0.070035979,1,0.107849,-90.279,0.000100051,0.039875867,1.75635,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,65.23072106,0.070035979,solid_state_reaction,polycrystalline,209.02,4,5,20,10.451,164751,293,15338.07941,0.063435005,62,8,,
118,1000,NA,0.0183962,-130.035,0.091916272,1,0.107849,-90.279,9.19163E-05,0.049893485,1.84225,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,54.35905241,0.091916272,solid_state_reaction,polycrystalline,209.02,4,5,20,10.451,164751,293,16909.10123,0.071996791,62,8,,
119,400,NA,0.00698113,-90.279,0.046699018,1,0.0706436,-90.279,0.000116748,0.022586208,2.06759,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,143.2432858,0.046699018,solid_state_reaction,polycrystalline,208.44,4,5,20,10.422,164753,293,8150.297841,0.067617587,62,8,,
120,700,NA,0.00981132,-123.847,0.109431306,1,0.0706436,-90.279,0.00015633,0.050077248,2.18525,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,101.9230848,0.109431306,solid_state_reaction,polycrystalline,208.44,4,5,20,10.422,164753,293,15338.07941,0.079663484,62,8,,
121,1000,NA,0.0125,-130.035,0.13527281,1,0.0706436,-90.279,0.000135273,0.060406906,2.23936,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,80,0.13527281,solid_state_reaction,polycrystalline,208.44,4,5,20,10.422,164753,293,16909.10123,0.087167762,62,8,,
122,400,NA,0.0040566,-90.279,0.080365802,1,0.0409733,-90.279,0.000200915,0.049042114,1.63871,0.1,Ca0.9Yb0.1MnO3,CaYbMnO3,NA,CaMnO3,NA,NA,246.5118572,0.080365802,solid_state_reaction,polycrystalline,207.52,4,5,20,10.376,164755,293,8150.297841,0.146820104,62,8,,
123,700,NA,0.00599057,-123.847,0.179225943,1,0.0409733,-90.279,0.000256037,0.111359887,1.60943,0.1,Ca0.9Yb0.1MnO3,CaYbMnO3,NA,CaMnO3,NA,NA,166.9290234,0.179225943,solid_state_reaction,polycrystalline,207.52,4,5,20,10.376,164755,293,15338.07941,0.177152639,62,8,,
124,1000,NA,0.00825472,-130.035,0.204841608,1,0.0409733,-90.279,0.000204842,0.128986958,1.58808,0.1,Ca0.9Yb0.1MnO3,CaYbMnO3,NA,CaMnO3,NA,NA,121.1428128,0.204841608,solid_state_reaction,polycrystalline,207.52,4,5,20,10.376,164755,293,16909.10123,0.186129454,62,8,,
125,400,NA,0.460937,-600.164,0.031257792,1,0.460937,-600.164,7.81445E-05,0.010513925,2.97299,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,2.169493879,0.031257792,solid_state_reaction,polycrystalline,206.97,4,5,20,10.3485,35218,300,360196.8269,0.000712221,62,8,,
126,700,NA,0.233107,-374.8,0.04218343,1,0.460937,-600.164,6.0262E-05,0.019480754,2.16539,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,4.289875465,0.04218343,solid_state_reaction,polycrystalline,206.97,4,5,20,10.3485,35218,300,140475.04,0.003383736,62,8,,
127,1000,NA,0.0834071,-320.527,0.123176034,1,0.460937,-600.164,0.000123176,0.058867739,2.09242,0,CaMnO3,CaMnO3,NA,CaMnO3,NA,NA,11.98938699,0.123176034,solid_state_reaction,polycrystalline,206.97,4,5,20,10.3485,35218,300,102737.5577,0.013980991,62,8,,
128,300,0.657626,0.00576296,-74.9841,0.029269413,1,0.00638941,-93.8197,9.75647E-05,0.01972878,1.48358962,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,173.5219401,0.029269413,solid_state_reaction,polycrystalline,209.58,4,5,20,10.479,69824,300,5622.615253,0.085615361,62,8,,
129,400,0.876848,0.00638941,-93.8197,0.055104531,1,0.00638941,-93.8197,0.000137761,0.03507392,1.571097028,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,156.5089734,0.055104531,solid_state_reaction,polycrystalline,209.58,4,5,20,10.479,69824,300,8802.136108,0.097226814,62,8,,
130,700,1.18448,0.00831725,-124.551,0.130560776,1,0.00638941,-93.8197,0.000186515,0.0829136,1.574660559,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,120.2320479,0.130560776,solid_state_reaction,polycrystalline,209.58,4,5,20,10.479,69824,300,15512.9516,0.130413083,62,8,,
131,1000,1.41281,0.0102451,-152.373,0.226620835,1,0.00638941,-93.8197,0.000226621,0.141281,1.604043252,0.1,Ca0.9Tb0.1MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,97.60763682,0.226620835,solid_state_reaction,polycrystalline,209.58,4,5,20,10.479,69824,300,23217.53113,0.148476441,62,8,,
132,300,0.162774,0.00607036,-46.3052,0.010596595,1,0.00549942,-44.3557,3.5322E-05,0.00488322,2.170001556,0.3,Ca0.7Tb0.3MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,164.7348757,0.010596595,solid_state_reaction,polycrystalline,213.15,4,5,20,10.6575,69826,300,2144.171547,0.055569513,62,8,,
133,400,0.244057,0.00549942,-44.3557,0.014310077,1,0.00549942,-44.3557,3.57752E-05,0.00976228,1.465854004,0.3,Ca0.7Tb0.3MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,181.8373574,0.014310077,solid_state_reaction,polycrystalline,213.15,4,5,20,10.6575,69826,300,1967.428122,0.12107158,62,8,,
134,700,0.39825,0.00525905,-55.3448,0.040770345,1,0.00549942,-44.3557,5.82433E-05,0.0278775,1.462482104,0.3,Ca0.7Tb0.3MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,190.1484108,0.040770345,solid_state_reaction,polycrystalline,213.15,4,5,20,10.6575,69826,300,3063.046887,0.222070058,62,8,,
135,1000,0.495538,0.00558501,-68.2042,0.08329104,1,0.00549942,-44.3557,8.3291E-05,0.0495538,1.680820436,0.3,Ca0.7Tb0.3MnO3,CaTbMnO3,NA,CaMnO3,NA,NA,179.050709,0.08329104,solid_state_reaction,polycrystalline,213.15,4,5,20,10.6575,69826,300,4651.812898,0.259922905,62,8,,
136,300,0.473219,0.00669346,-72.0144,0.023243915,1,0.00739839,-81.7903,7.74797E-05,0.01419657,1.637290898,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,149.3995632,0.023243915,solid_state_reaction,polycrystalline,209.04,4,5,20,10.452,160306,300,5186.073807,0.066793555,62,8,,
137,400,0.585012,0.00739839,-81.7903,0.036168156,1,0.00739839,-81.7903,9.04204E-05,0.02340048,1.545616006,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,135.1645426,0.036168156,solid_state_reaction,polycrystalline,209.04,4,5,20,10.452,160306,300,6689.653174,0.085351467,62,8,,
138,700,0.714005,0.00949715,-101.469,0.07588772,1,0.00739839,-81.7903,0.000108411,0.04998035,1.518351106,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,105.2947463,0.07588772,solid_state_reaction,polycrystalline,209.04,4,5,20,10.452,160306,300,10295.95796,0.118446535,62,8,,
139,1000,0.770762,0.0115796,-114.579,0.113374791,1,0.00739839,-81.7903,0.000113375,0.0770762,1.470944215,0.1,Ca0.9Ho0.1MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,86.35876887,0.113374791,solid_state_reaction,polycrystalline,209.04,4,5,20,10.452,160306,300,13128.34724,0.143251793,62,8,,
140,300,0.173956,0.00511856,-43.6909,0.011188077,1,0.0043952,-45.0509,3.72936E-05,0.00521868,2.143851851,0.3,Ca0.7Ho0.3MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,195.3674471,0.011188077,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,1908.894743,0.066706555,11,4,,
141,400,0.302948,0.0043952,-45.0509,0.01847091,1,0.0043952,-45.0509,4.61773E-05,0.01211792,1.524264065,0.3,Ca0.7Ho0.3MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,227.5209319,0.01847091,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,2029.583591,0.145683701,11,4,,
142,700,0.486978,0.00376682,-50.9774,0.048292372,1,0.0043952,-45.0509,6.89891E-05,0.03408846,1.416678012,0.3,Ca0.7Ho0.3MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,265.4759187,0.048292372,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,2598.695311,0.320067697,11,4,,
143,1000,0.61941,0.00422589,-64.7034,0.099068598,1,0.0043952,-45.0509,9.90686E-05,0.061941,1.599402623,0.3,Ca0.7Ho0.3MnO3,CaHoMnO3,NA,CaMnO3,NA,NA,236.6365428,0.099068598,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,4186.529972,0.361005513,11,4,,
144,300,0.763717,0.00437499,-70.5317,0.034112449,1,0.00477637,-81.7144,0.000113708,0.02291151,1.488878233,0.1,Ca0.9Y0.1MnO3,CaYMnO3,NA,CaMnO3,NA,NA,228.571951,0.034112449,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,4974.720705,0.112376328,11,4,,
145,400,0.943053,0.00477637,-81.7144,0.055918978,1,0.00477637,-81.7144,0.000139797,0.03772212,1.482392228,0.1,Ca0.9Y0.1MnO3,CaYMnO3,NA,CaMnO3,NA,NA,209.3640149,0.055918978,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,6677.243167,0.137844273,11,4,,
146,700,1.3433,0.00591553,-112.784,0.150521787,1,0.00477637,-81.7144,0.000215031,0.094031,1.600767692,0.1,Ca0.9Y0.1MnO3,CaYMnO3,NA,CaMnO3,NA,NA,169.0465605,0.150521787,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,12720.23066,0.18037066,11,4,,
147,1000,1.58857,0.00710372,-135.59,0.258803107,1,0.00477637,-81.7144,0.000258803,0.158857,1.629157717,0.1,Ca0.9Y0.1MnO3,CaYMnO3,NA,CaMnO3,NA,NA,140.7713142,0.258803107,solid_state_reaction,polycrystalline,212.3,4,5,20,10.615,160308,300,18384.6481,0.210834103,11,4,,
148,300,0.126573,0.00762653,-41.6059,0.006809326,1,0.00649209,-41.6315,2.26978E-05,0.00379719,1.793253904,0.3,Ca0.7Y0.3MnO3,CaYMnO3,NA,CaMnO3,NA,NA,131.1212308,0.006809326,solid_state_reaction,polycrystalline,219.83,4,5,20,10.9915,97601,300,1731.050915,0.05352323,62,8,,
149,400,0.181921,0.00649209,-41.6315,0.010678729,1,0.00649209,-41.6315,2.66968E-05,0.00727684,1.46749541,0.3,Ca0.7Y0.3MnO3,CaYMnO3,NA,CaMnO3,NA,NA,154.0336009,0.010678729,solid_state_reaction,polycrystalline,219.83,4,5,20,10.9915,97601,300,1733.181792,0.102444473,62,8,,
150,700,0.289423,0.00627506,-52.453,0.030691691,1,0.00649209,-41.6315,4.38453E-05,0.02025961,1.514920146,0.3,Ca0.7Y0.3MnO3,CaYMnO3,NA,CaMnO3,NA,NA,159.361026,0.030691691,solid_state_reaction,polycrystalline,219.83,4,5,20,10.9915,97601,300,2751.317209,0.179671934,62,8,,
151,1000,0.340102,0.00707093,-60.7951,0.052270977,1,0.00649209,-41.6315,5.2271E-05,0.0340102,1.536920596,0.3,Ca0.7Y0.3MnO3,CaYMnO3,NA,CaMnO3,NA,NA,141.4241125,0.052270977,solid_state_reaction,polycrystalline,219.83,4,5,20,10.9915,97601,300,3696.044184,0.224523528,62,8,,
152,300,0.42569,0.000433737,-26,0.046756445,4,0.000509409,-31.9806,0.000155855,0.012368285,3.78035,0,BaPbO3,BaSrPbO3,NA,BaPbO3,NA,NA,2305.544604,0.046756445,solid_state_reaction (under oxygen),polycrystalline,311.43,4,5,20,15.5715,94312,300,676,0.446429206,74,16,,
153,400,0.471206,0.000509409,-31.9806,0.080309439,4,0.000509409,-31.9806,0.000200774,0.019323409,4.15607,0,BaPbO3,BaSrPbO3,NA,BaPbO3,NA,NA,1963.059153,0.080309439,solid_state_reaction (under oxygen),polycrystalline,311.43,4,5,20,15.5715,94312,300,1022.758776,0.46099939,74,16,,
