T (K),Z*10^-4 reported,Resist. (Ohm.cm),Seebeck (uV/K),kappaZT,,Resist. (400K),Seebeck (400K),Pf (W/K^2/m),ZT,kappa (W/mK),x,Formula,series,T Max,family,,,Conduct. (S/cm),,Power Factor*T (W/mK),preparative route,final form,Authors,DOI,Comments,Comments,Cell Volume (A^3),Formula Units per Cell,Atoms per formula unit,total atoms per unit cell,average atomic volume,Author of Unit Cell,Unit Cell DOI,ICSD of structure,temp of ICSD (K),S^2,ke/ktotal,space group,# symmetry elements,,
1000,,0.015040127,126.87,1.0702E-01,3,,,1.0702E-04,,,0.1,La0.3Ca2.7Co4O9,Lax(Ca3Co4O9),,Ca3Co4O9,,,6.6489E+01,,1.0702E-01,"sol-gel, air",polycrystalline,Nan2002SSC,http://dx.doi.org/10.1016/S0038-1098(02)00555-0,,,147.11,2,6.77,13.54,10.8648449,Nakatsugawa,http://dx.doi.org/10.1143/JJAP.46.3004,160556,300,1.6096E+04,,12,8,,
300,,0.043094346,65.3296,2.9711E-03,3,,,9.9038E-06,,,0.15,La0.45Ca2.55Co4O9,Lax(Ca3Co4O9),,Ca3Co4O9,,,2.3205E+01,,2.9711E-03,"sol-gel, air",polycrystalline,Nan2002SSC,http://dx.doi.org/10.1016/S0038-1098(02)00555-0,,,147.11,2,6.77,13.54,10.8648449,Nakatsugawa,http://dx.doi.org/10.1143/JJAP.46.3004,160556,300,4.2680E+03,,12,8,,
400,,0.03725033,73.0975,5.7377E-03,3,,,1.4344E-05,,,0.15,La0.45Ca2.55Co4O9,Lax(Ca3Co4O9),,Ca3Co4O9,,,2.6845E+01,,5.7377E-03,"sol-gel, air",polycrystalline,Nan2002SSC,http://dx.doi.org/10.1016/S0038-1098(02)00555-0,,,147.11,2,6.77,13.54,10.8648449,Nakatsugawa,http://dx.doi.org/10.1143/JJAP.46.3004,160556,300,5.3432E+03,,12,8,,
700,,0.022970024,95.0781,2.7548E-02,3,,,3.9355E-05,,,0.15,La0.45Ca2.55Co4O9,Lax(Ca3Co4O9),,Ca3Co4O9,,,4.3535E+01,,2.7548E-02,"sol-gel, air",polycrystalline,Nan2002SSC,http://dx.doi.org/10.1016/S0038-1098(02)00555-0,,,147.11,2,6.77,13.54,10.8648449,Nakatsugawa,http://dx.doi.org/10.1143/JJAP.46.3004,160556,300,9.0398E+03,,12,8,,
1000,,0.01759148,131.717,9.8624E-02,3,,,9.8624E-05,,,0.15,La0.45Ca2.55Co4O9,Lax(Ca3Co4O9),,Ca3Co4O9,,,5.6846E+01,,9.8624E-02,"sol-gel, air",polycrystalline,Nan2002SSC,http://dx.doi.org/10.1016/S0038-1098(02)00555-0,,,147.11,2,6.77,13.54,10.8648449,Nakatsugawa,http://dx.doi.org/10.1143/JJAP.46.3004,160556,300,1.7349E+04,,12,8,,
300,,0.000508654,21.5075,2.7282E-02,9,,,9.0941E-05,0.014074574,1.9384,,Cr1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.9660E+03,,2.7282E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,269.41,1,15.3,15.3,17.60849673,Harbrecht,http://dx.doi.org/10.1016/0925-8388(92)90288-K,40697,300,4.6257E+02,0.742412398,2,2,,
400,,0.000551923,27.071,5.3112E-02,9,,,1.3278E-04,0.025225214,2.1055,,Cr1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.8118E+03,,5.3112E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,269.41,1,15.3,15.3,17.60849673,Harbrecht,http://dx.doi.org/10.1016/0925-8388(92)90288-K,40697,300,7.3284E+02,0.839877756,2,2,,
700,,0.000693269,51.22,2.6490E-01,9,,,3.7842E-04,0.098456051,2.6905,,Cr1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.4424E+03,,2.6490E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,269.41,1,15.3,15.3,17.60849673,Harbrecht,http://dx.doi.org/10.1016/0925-8388(92)90288-K,40697,300,2.6235E+03,0.915699736,2,2,,
1000,,0.000814423,69.9615,6.0099E-01,9,,,6.0099E-04,0.188309984,3.1915,,Cr1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.2279E+03,,6.0099E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,269.41,1,15.3,15.3,17.60849673,Harbrecht,http://dx.doi.org/10.1016/0925-8388(92)90288-K,40697,300,4.8946E+03,0.938739187,2,2,,
300,,0.000690385,27.2882,3.2358E-02,9,,,1.0786E-04,0.022591533,1.4323,,Mn1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.4485E+03,,3.2358E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,816.76,3,15,45,18.15022222,Levi,http://dx.doi.org/10.1021/ic900805g,249898,300,7.4465E+02,0.740262488,148,6,,
400,,0.000736538,30.9869,5.2146E-02,9,,,1.3037E-04,0.032042529,1.6274,,Mn1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.3577E+03,,5.2146E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,816.76,3,15,45,18.15022222,Levi,http://dx.doi.org/10.1021/ic900805g,249898,300,9.6019E+02,0.814254838,148,6,,
700,,0.000877885,47.6766,1.8125E-01,9,,,2.5892E-04,0.077021527,2.3532,,Mn1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.1391E+03,,1.8125E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,816.76,3,15,45,18.15022222,Levi,http://dx.doi.org/10.1021/ic900805g,249898,300,2.2731E+03,0.826782733,148,6,,
1000,,0.000961538,57.4673,3.4346E-01,9,,,3.4346E-04,0.119165632,2.8822,,Mn1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.0400E+03,,3.4346E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,816.76,3,15,45,18.15022222,Levi,http://dx.doi.org/10.1021/ic900805g,249898,300,3.3025E+03,0.880438976,148,6,,
300,,0.00065,22.6264,2.3629E-02,9,,,7.8762E-05,0.015874132,1.4885,,Fe1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.5385E+03,,2.3629E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,807.22,3,15,45,17.93822222,Wada,http://dx.doi.org/10.1016/0022-5088(85)90147-X,632653,300,5.1195E+02,0.756569598,148,6,,
400,,0.000673077,28.1894,4.7224E-02,9,,,1.1806E-04,0.025493657,1.8524,,Fe1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.4857E+03,,4.7224E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,807.22,3,15,45,17.93822222,Wada,http://dx.doi.org/10.1016/0022-5088(85)90147-X,632653,300,7.9464E+02,0.782799059,148,6,,
700,,0.000759615,45.2526,1.8871E-01,9,,,2.6958E-04,0.068003082,2.775,,Fe1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.3165E+03,,1.8871E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,807.22,3,15,45,17.93822222,Wada,http://dx.doi.org/10.1016/0022-5088(85)90147-X,632653,300,2.0478E+03,0.810272961,148,6,,
1000,,0.000825962,53.9242,3.5205E-01,9,,,3.5205E-04,0.103044764,3.4165,,Fe1.3Mo6S8,TMMo6S8,,TMMo6S8,,,1.2107E+03,,3.5205E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,807.22,3,15,45,17.93822222,Wada,http://dx.doi.org/10.1016/0022-5088(85)90147-X,632653,300,2.9078E+03,0.864665904,148,6,,
300,,0.000618269,8.26675,3.3160E-03,9,,,1.1053E-05,0.001935215,1.7135,,Ni2.0Mo6S8,TMMo6S8,,TMMo6S8,,,1.6174E+03,,3.3160E-03,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,801.34,3,16,48,16.69458333,Ritter,http://dx.doi.org/10.1007/BF01320505,602930,300,6.8339E+01,0.690954581,148,6,,
400,,0.000511538,9.16846,6.5732E-03,9,,,1.6433E-05,0.002820619,2.3304,,Ni2.0Mo6S8,TMMo6S8,,TMMo6S8,,,1.9549E+03,,6.5732E-03,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,801.34,3,16,48,16.69458333,Ritter,http://dx.doi.org/10.1007/BF01320505,602930,300,8.4061E+01,0.818731396,148,6,,
700,,0.000456731,20.8232,6.6456E-02,9,,,9.4937E-05,0.015683881,4.2372,,Ni2.0Mo6S8,TMMo6S8,,TMMo6S8,,,2.1895E+03,,6.6456E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,801.34,3,16,48,16.69458333,Ritter,http://dx.doi.org/10.1007/BF01320505,602930,300,4.3361E+02,0.88256848,148,6,,
1000,,0.000468269,33.2249,2.3574E-01,9,,,2.3574E-04,0.039452953,5.9752,,Ni2.0Mo6S8,TMMo6S8,,TMMo6S8,,,2.1355E+03,,2.3574E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,801.34,3,16,48,16.69458333,Ritter,http://dx.doi.org/10.1007/BF01320505,602930,300,1.1039E+03,0.872051176,148,6,,
300,,0.000831731,47.8006,8.2415E-02,9,,,2.7472E-04,0.061143091,1.3479,,Cu4.0Mo6S8,TMMo6S8,,TMMo6S8,,,1.2023E+03,,8.2415E-02,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,853.58,6,9,54,15.80703704,Fischer,http://dx.doi.org/10.1006/jssc.1993.1007,602374,300,2.2849E+03,0.652935857,148,6,,
400,,0.001025,61.5689,1.4793E-01,9,,,3.6983E-04,0.103404799,1.4306,,Cu4.0Mo6S8,TMMo6S8,,TMMo6S8,,,9.7561E+02,,1.4793E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,853.58,6,9,54,15.80703704,Fischer,http://dx.doi.org/10.1006/jssc.1993.1007,602374,300,3.7907E+03,0.665591446,148,6,,
700,,0.00168846,105.3,4.5969E-01,9,,,6.5670E-04,0.256694711,1.7908,,Cu4.0Mo6S8,TMMo6S8,,TMMo6S8,,,5.9226E+02,,4.5969E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,853.58,6,9,54,15.80703704,Fischer,http://dx.doi.org/10.1006/jssc.1993.1007,602374,300,1.1088E+04,0.564871943,148,6,,
1000,,0.00217885,132.993,8.1176E-01,9,,,8.1176E-04,0.39819721,2.0386,,Cu4.0Mo6S8,TMMo6S8,,TMMo6S8,,,4.5896E+02,,8.1176E-01,"solid state reaction, vacuum",polycrystalline,Ohta2010JEM,http://dx.doi.org/10.1007/s11664-009-0975-0,,,853.58,6,9,54,15.80703704,Fischer,http://dx.doi.org/10.1006/jssc.1993.1007,602374,300,1.7687E+04,0.549326403,148,6,,
300,,0.003705584,-82.6524,5.5306E-02,1,,,1.8435E-04,0.015401826,3.5909,0.1,Ca0.9Bi0.1MnO3,Ca1-xBixMnO3,,CaMnO3,,,2.6986E+02,,5.5306E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,213.57,4,5,20,10.6785,Sousa,http://dx.doi.org/10.1016/S1293-2558(03)00028-1,98592,300,6.8314E+03,0.055011199,62,8,,
400,,0.003996595,-100.786,1.0166E-01,1,,,2.5416E-04,0.032308362,3.1467,0.1,Ca0.9Bi0.1MnO3,Ca1-xBixMnO3,,CaMnO3,,,2.5021E+02,,1.0166E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,213.57,4,5,20,10.6785,Sousa,http://dx.doi.org/10.1016/S1293-2558(03)00028-1,98592,300,1.0158E+04,0.077607617,62,8,,
700,,0.004997002,-119.707,2.0074E-01,1,,,2.8677E-04,0.090646689,2.2145,0.1,Ca0.9Bi0.1MnO3,Ca1-xBixMnO3,,CaMnO3,,,2.0012E+02,,2.0074E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,213.57,4,5,20,10.6785,Sousa,http://dx.doi.org/10.1016/S1293-2558(03)00028-1,98592,300,1.4330E+04,0.154348593,62,8,,
1000,,0.005189333,-96.0071,1.7762E-01,1,,,1.7762E-04,0.096459952,1.8414,0.1,Ca0.9Bi0.1MnO3,Ca1-xBixMnO3,,CaMnO3,,,1.9270E+02,,1.7762E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,213.57,4,5,20,10.6785,Sousa,http://dx.doi.org/10.1016/S1293-2558(03)00028-1,98592,300,9.2174E+03,0.255346649,62,8,,
300,,0.007290755,-49.1829,9.9535E-03,1,,,3.3178E-05,,,0.1,Ca0.9Ce0.1MnO3,Ca1-xCexMnO3,,CaMnO3,,,1.3716E+02,,9.9535E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,2.4190E+03,,62,8,,
400,,0.006446871,-55.3822,1.9031E-02,1,,,4.7576E-05,,,0.1,Ca0.9Ce0.1MnO3,Ca1-xCexMnO3,,CaMnO3,,,1.5511E+02,,1.9031E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,3.0672E+03,,62,8,,
700,,0.006657302,-59.9632,3.7807E-02,1,,,5.4010E-05,,,0.1,Ca0.9Ce0.1MnO3,Ca1-xCexMnO3,,CaMnO3,,,1.5021E+02,,3.7807E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,3.5956E+03,,62,8,,
1000,,0.007892598,-80.4739,8.2052E-02,1,,,8.2052E-05,,,0.1,Ca0.9Ce0.1MnO3,Ca1-xCexMnO3,,CaMnO3,,,1.2670E+02,,8.2052E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,6.4760E+03,,62,8,,
300,,0.017755745,-86.6384,1.2682E-02,1,,,4.2275E-05,,,0.1,Ca0.9Y0.1MnO3,Ca1-xYxMnO3,,CaMnO3,,,5.6320E+01,,1.2682E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,7.5062E+03,,62,8,,
400,,0.015133951,-91.2314,2.1999E-02,1,,,5.4997E-05,,,0.1,Ca0.9Y0.1MnO3,Ca1-xYxMnO3,,CaMnO3,,,6.6077E+01,,2.1999E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,8.3232E+03,,62,8,,
700,,0.015859246,-102.587,4.6452E-02,1,,,6.6359E-05,,,0.1,Ca0.9Y0.1MnO3,Ca1-xYxMnO3,,CaMnO3,,,6.3055E+01,,4.6452E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,1.0524E+04,,62,8,,
1000,,0.017598384,-107.567,6.5748E-02,1,,,6.5748E-05,,,0.1,Ca0.9Y0.1MnO3,Ca1-xYxMnO3,,CaMnO3,,,5.6823E+01,,6.5748E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,215.14,4,5,20,10.757,Kennedy,http://dx.doi.org/10.1016/j.jssc.2008.12.032,246406,293,1.1571E+04,,62,8,,
300,,0.008634907,-102.175,3.6270E-02,1,,,1.2090E-04,,,0.1,Ca0.9Sm0.1MnO3,Ca1-xSmxMnO3,,CaMnO3,,,1.1581E+02,,3.6270E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,1.0440E+04,,62,8,,
400,,0.007468985,-105.968,6.0138E-02,1,,,1.5034E-04,,,0.1,Ca0.9Sm0.1MnO3,Ca1-xSmxMnO3,,CaMnO3,,,1.3389E+02,,6.0138E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,1.1229E+04,,62,8,,
700,,0.00788457,-146.796,1.9131E-01,1,,,2.7331E-04,,,0.1,Ca0.9Sm0.1MnO3,Ca1-xSmxMnO3,,CaMnO3,,,1.2683E+02,,1.9131E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,2.1549E+04,,62,8,,
1000,,0.007834535,-122.707,1.9219E-01,1,,,1.9219E-04,,,0.1,Ca0.9Sm0.1MnO3,Ca1-xSmxMnO3,,CaMnO3,,,1.2764E+02,,1.9219E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,1.5057E+04,,62,8,,
300,,0.462038885,-69.9028,3.1727E-04,1,,,1.0576E-06,,,0.1,Ca0.9Sb0.1MnO3,Ca1-xSbxMnO3,,CaMnO3,,,2.1643E+00,,3.1727E-04,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,4.8864E+03,,62,8,,
400,,0.115283742,-70.9189,1.7451E-03,1,,,4.3627E-06,,,0.1,Ca0.9Sb0.1MnO3,Ca1-xSbxMnO3,,CaMnO3,,,8.6743E+00,,1.7451E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,5.0295E+03,,62,8,,
700,,0.067066382,-81.0778,6.8612E-03,1,,,9.8016E-06,,,0.1,Ca0.9Sb0.1MnO3,Ca1-xSbxMnO3,,CaMnO3,,,1.4911E+01,,6.8612E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,6.5736E+03,,62,8,,
1000,,0.064231851,-70.1149,7.6537E-03,1,,,7.6537E-06,,,0.1,Ca0.9Sb0.1MnO3,Ca1-xSbxMnO3,,CaMnO3,,,1.5569E+01,,7.6537E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,210.39,4,5,20,10.5195,Wang,http://dx.doi.org/10.1021/jp809049s,164748,293,4.9161E+03,,62,8,,
300,,0.007963495,-93.0096,3.2589E-02,1,,,1.0863E-04,,,0.1,Ca0.9La0.1MnO3,Ca1-xLaxMnO3,,CaMnO3,,,1.2557E+02,,3.2589E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,8.6508E+03,,62,8,,
400,,0.006990172,-98.403,5.5410E-02,1,,,1.3853E-04,,,0.1,Ca0.9La0.1MnO3,Ca1-xLaxMnO3,,CaMnO3,,,1.4306E+02,,5.5410E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,9.6832E+03,,62,8,,
700,,0.008549054,-116.934,1.1196E-01,1,,,1.5994E-04,,,0.1,Ca0.9La0.1MnO3,Ca1-xLaxMnO3,,CaMnO3,,,1.1697E+02,,1.1196E-01,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,1.3674E+04,,62,8,,
1000,,0.010285695,-88.437,7.6039E-02,1,,,7.6039E-05,,,0.1,Ca0.9La0.1MnO3,Ca1-xLaxMnO3,,CaMnO3,,,9.7222E+01,,7.6039E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,7.8211E+03,,62,8,,
300,,0.044538272,-274.285,5.0675E-02,1,,,1.6892E-04,,,0.1,Ca0.9Pb0.1MnO3,Ca1-xPbxMnO3,,CaMnO3,,,2.2453E+01,,5.0675E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,7.5232E+04,,62,8,,
400,,0.052469201,-266.152,5.4003E-02,1,,,1.3501E-04,,,0.1,Ca0.9Pb0.1MnO3,Ca1-xPbxMnO3,,CaMnO3,,,1.9059E+01,,5.4003E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,7.0837E+04,,62,8,,
700,,0.06050229,-277.092,8.8833E-02,1,,,1.2690E-04,,,0.1,Ca0.9Pb0.1MnO3,Ca1-xPbxMnO3,,CaMnO3,,,1.6528E+01,,8.8833E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,7.6780E+04,,62,8,,
1000,,0.046817356,-114.746,2.8123E-02,1,,,2.8123E-05,,,0.1,Ca0.9Pb0.1MnO3,Ca1-xPbxMnO3,,CaMnO3,,,2.1360E+01,,2.8123E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,1.3167E+04,,62,8,,
300,,0.214993195,-348.389,1.6937E-02,1,,,5.6455E-05,,,0.1,Ca0.9In0.1MnO3,Ca1-xInxMnO3,,CaMnO3,,,4.6513E+00,,1.6937E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,1.2137E+05,,62,8,,
400,,0.204613628,-356.591,2.4858E-02,1,,,6.2145E-05,,,0.1,Ca0.9In0.1MnO3,Ca1-xInxMnO3,,CaMnO3,,,4.8873E+00,,2.4858E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,1.2716E+05,,62,8,,
700,,0.230797637,-410.971,5.1226E-02,1,,,7.3180E-05,,,0.1,Ca0.9In0.1MnO3,Ca1-xInxMnO3,,CaMnO3,,,4.3328E+00,,5.1226E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,1.6890E+05,,62,8,,
1000,,0.173432861,-234.678,3.1755E-02,1,,,3.1755E-05,,,0.1,Ca0.9In0.1MnO3,Ca1-xInxMnO3,,CaMnO3,,,5.7659E+00,,3.1755E-02,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,5.5074E+04,,62,8,,
300,,2.197937455,-283.848,1.0997E-03,1,,,3.6657E-06,,,0.1,Ca0.9Sn0.1MnO3,Ca1-xSnxMnO3,,CaMnO3,,,4.5497E-01,,1.0997E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,8.0570E+04,,62,8,,
400,,2.301596618,-281.694,1.3791E-03,1,,,3.4477E-06,,,0.1,Ca0.9Sn0.1MnO3,Ca1-xSnxMnO3,,CaMnO3,,,4.3448E-01,,1.3791E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,7.9352E+04,,62,8,,
700,,2.08200172,-255.18,2.1893E-03,1,,,3.1276E-06,,,0.1,Ca0.9Sn0.1MnO3,Ca1-xSnxMnO3,,CaMnO3,,,4.8031E-01,,2.1893E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,6.5117E+04,,62,8,,
1000,,0.478677319,-145.433,4.4186E-03,1,,,4.4186E-06,,,0.1,Ca0.9Sn0.1MnO3,Ca1-xSnxMnO3,,CaMnO3,,,2.0891E+00,,4.4186E-03,"solid state reaction, air",polycrystalline,Ohtaki1995JSSC,http://dx.doi.org/10.1006/jssc.1995.1384,,,212.03,4,5,20,10.6015,Wang,http://dx.doi.org/10.1021/jp809049s,164745,293,2.1151E+04,,62,8,,
